x1,x2,x3,x4,x5,x6,x7,BusExp,x8,x9,x10,x11,x12,x13,x14,Leg3yrs,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x44,x45,X46,x47,DBZArrears,Y1,X5_B,X8_B,X10_B,X11_B,X13_B,X15_B,X21_B,X22_B,X23_B,X24_B,X25_B,X26_B,X27_B,X29_B,X30_B,X31_B,X32_B,X35_B,X36_B,X38_B,X39_B,X40_B,X41_B,X47_B,,,,
0.111338708,0.067459006,0.094850711,0.218713501,2,11,2,1,4,0,1,5,1,1,1,0,1,0,1,0,1,1,4,2,3,2,3,3,1,0,1,3,4,1,1,0,4,5,1,2,3,3,1,0,0,0,0,1,2,0,-0.0734242,-0.0387804,0,0.2546845,0,0,0,0.0389254,-0.1617789,0.1820028,-0.0720777,-0.0520806,0,0,-0.1170087,0.3149208,0,0.0913428,-0.225641,0.1261138,-0.1396392,-0.0994614,0,-0.1243562,,,,
0.393526706,0.080221139,0.059486523,0.08019729,3,175,1,2,2,1,3,2,0,2,0,0,3,0,1,0,0,1,3,3,3,0,2,1,3,0,1,2,2,3,1,1,2,2,0,2,1,1,4,1,0,0,1,2,3,0,-0.0161955,-0.037512,0.026991,-0.037512,0.240783,0.2457741,-0.1125469,0.3184479,-0.1617789,,0.1653404,0,0.1977084,0,-0.0069322,0.0986864,-0.1296222,0.2599122,-0.095697,0.1261138,0,0,0.3661716,0.0240762,,,,
-0.276524782,0.148401613,0.070652664,0.276171156,4,12,3,3,1,1,1,4,1,1,1,0,1,0,2,0,0,1,2,1,3,0,2,3,2,1,2,4,1,1,1,1,5,5,1,2,1,3,4,1,0,1,1,3,1,1,-0.1104364,0,0,-0.0387804,0,0,0,0,-0.1617789,,0.1653404,-0.0520806,0.0168212,-0.1141034,-0.0376876,0,0,0.6540055,-0.225641,0.1261138,0,-0.0994614,0.3661716,-0.1243562,,,,
0.18429476,0.120712423,0.075797825,0.27562223,1,154,3,2,6,1,2,4,0,2,0,1,2,1,1,0,0,1,2,3,2,2,3,3,3,0,2,3,4,1,1,0,5,3,0,2,1,1,3,1,1,1,0,2,2,0,0,0.1991334,0.1084876,-0.0387804,0.240783,0.1638494,0,0.3184479,0.0048212,0.1820028,-0.0720777,-0.0520806,0.1977084,-0.1141034,-0.1170087,0.3149208,0,0.6540055,0.0329004,0.1261138,0,0,0.1642269,0.0240762,,,,
0.297309408,0.02394244,0.04228865,0.051410085,1,199,3,1,1,1,2,4,0,2,0,0,1,0,5,0,0,0,0,2,2,0,1,1,3,0,3,4,4,2,1,0,3,5,0,3,3,3,2,1,1,0,1,1,4,0,0,0,0.1084876,-0.0387804,0.240783,0,-0.3005478,0.0389254,0.0048212,,0,0,0.1977084,0.0230274,-0.0376876,0.3149208,-0.1027042,0.470607,-0.225641,-0.012048,-0.1396392,-0.0994614,0.2213062,0,,,,
0.328697421,0.150667545,0.062585376,0.383646812,2,75,3,3,5,1,1,1,0,1,1,1,3,0,4,0,1,1,4,3,1,2,3,2,3,0,3,1,4,3,2,1,1,4,0,1,2,2,3,1,0,0,1,3,3,0,-0.0734242,0.2546845,0,0,0,0.2457741,0,0.3184479,0,0.1820028,-0.0720777,-0.0582926,0.1977084,0.0230274,0,0.3149208,-0.1296222,0,0.0406388,0,-0.0457358,0.0150968,0.1642269,-0.1243562,,,,
0.070298093,0.211880148,0.074465423,0.678505169,1,139,2,1,6,1,2,5,1,2,0,0,2,0,4,0,0,1,3,2,2,1,1,2,1,0,3,1,2,3,1,0,5,4,1,1,3,2,4,0,0,0,0,1,1,1,0,0.1991334,0.1084876,0.2546845,0.240783,0.1638494,-0.430398,0.0389254,0.0048212,0.1210122,0,-0.0582926,0,0.0230274,0,0.0986864,-0.1296222,0.6540055,0.0406388,0,-0.1396392,0.0150968,0.3661716,0,,,,
0.409309572,0.039903516,0.040914402,0.086342206,3,101,2,1,5,0,1,1,0,1,1,0,3,1,5,0,0,0,0,2,3,0,1,2,3,0,3,1,1,2,1,1,5,2,1,1,2,1,4,0,0,1,1,1,4,0,-0.0161955,0.2546845,0,0,0,0.2457741,0,0.0389254,-0.1617789,,0,-0.0582926,0.1977084,0.0230274,0,0,-0.1027042,0.6540055,-0.095697,0,-0.0457358,0,0.3661716,-0.1243562,,,,
0.185310372,0.073833092,0.070600116,0.625984982,1,145,3,3,6,1,3,2,1,3,0,0,2,1,3,1,1,1,1,1,2,0,1,1,3,0,1,1,2,2,1,1,4,3,0,3,3,2,1,1,1,1,0,3,1,1,0,0.1991334,0.026991,-0.037512,0.081681,0.1638494,0,0,0.0048212,,0,0,0.1977084,0,0,0.0986864,-0.1027042,0.0913428,0.0329004,-0.012048,-0.1396392,0.0150968,0,-0.1243562,,,,
0.108352649,0.053656784,0.057924599,0.358376505,1,80,1,2,1,1,3,2,0,1,0,1,1,0,5,0,0,0,0,2,4,0,2,2,3,0,2,3,3,3,1,1,3,5,1,3,2,1,4,0,0,0,1,2,2,1,0,0,0.026991,-0.037512,0,0,0,0.0389254,0.048658,,0.1653404,-0.0582926,0.1977084,-0.1141034,-0.1170087,-0.0416343,-0.1296222,0.470607,-0.225641,-0.012048,-0.0457358,0,0.3661716,-0.1243562,,,,
0.101314098,0.049436705,0.077630215,0.169079281,1,197,3,2,5,1,1,4,1,1,1,0,3,1,5,1,1,1,4,2,4,0,3,4,2,1,3,3,1,1,1,0,2,3,1,2,3,3,4,0,0,0,0,2,1,1,0,0.2546845,0,-0.0387804,0,0.2457741,0,0.0389254,0.048658,,-0.0720777,-0.1839524,0.0168212,0.0230274,-0.1170087,0,0,0.2599122,0.0329004,0.1261138,-0.1396392,-0.0994614,0.3661716,-0.1243562,,,,
0.256851194,0.077980741,0.047906129,0.224412433,3,75,2,1,3,1,1,2,0,2,1,1,2,0,4,0,0,1,4,2,4,0,1,3,2,0,2,4,4,2,2,1,1,5,1,1,1,3,4,1,1,1,0,1,3,0,-0.0161955,0.4812108,0,-0.037512,0.240783,0.1638494,0,0.0389254,0.048658,,0,-0.0520806,0.0168212,-0.1141034,-0.0376876,0.3149208,-0.1027042,0,-0.225641,0,0,-0.0994614,0.3661716,0.0240762,,,,
-0.101759769,0.077148816,0.037038353,0.244364923,2,191,2,1,2,1,2,1,0,3,0,1,3,0,5,0,1,1,5,2,3,0,1,1,3,1,1,2,1,2,1,0,3,5,0,2,1,1,3,1,1,0,1,1,4,0,-0.0734242,-0.037512,0.1084876,0,0.081681,0.2457741,0,0.0389254,-0.1617789,,0,0,0.1977084,0,-0.0069322,0,-0.1027042,0.470607,-0.225641,0.1261138,0,0,0.1642269,-0.1243562,,,,
0.624542835,0.090940422,0.064078583,0.278215828,1,33,3,2,1,0,1,2,0,1,0,1,1,0,2,0,1,1,2,3,4,0,3,4,1,1,2,2,2,1,1,1,2,5,1,2,2,2,4,0,1,1,1,2,2,1,0,0,0,-0.037512,0,0,0,0.3184479,0.048658,,-0.0720777,-0.1839524,0,-0.1141034,-0.0069322,0.0986864,0,0.2599122,-0.225641,0.1261138,-0.0457358,0.0150968,0.3661716,-0.1243562,,,,
-0.169148723,0.054836345,0.048366552,0.247495069,2,169,1,2,5,0,1,3,0,2,0,0,1,1,2,1,1,0,0,1,3,2,3,2,1,1,3,3,2,3,1,0,5,5,0,1,3,1,3,1,0,1,0,2,3,0,-0.0734242,0.2546845,0,0.4812108,0.240783,0,-0.5561625,0,-0.1617789,0.1820028,-0.0720777,-0.0582926,0,0.0230274,-0.1170087,0.0986864,-0.1296222,0.6540055,-0.225641,0,-0.1396392,0,0.1642269,-0.1243562,,,,
-0.211301701,0.388996002,0.153312172,0.195558733,1,158,3,3,6,0,3,5,0,1,0,1,1,0,5,0,1,1,1,3,2,1,1,2,3,1,2,1,1,2,1,1,1,4,1,1,1,3,3,0,1,0,1,3,4,0,0,0.1991334,0.026991,0.2546845,0,0,-0.1125469,0.3184479,0.0048212,0.1210122,0,-0.0582926,0.1977084,-0.1141034,0,0,-0.1027042,0,0.0406388,0,0,-0.0994614,0.1642269,0.0240762,,,,
0.527807771,0.079803465,0.039379458,0.331274944,3,160,2,1,4,0,2,4,1,2,0,1,2,0,5,1,0,0,0,3,2,2,3,3,1,1,2,3,4,2,2,1,1,2,0,3,1,1,2,0,1,1,1,1,4,0,-0.0161955,-0.0387804,0.1084876,-0.0387804,0.240783,0.1638494,0,0.3184479,0.0048212,0.1820028,-0.0720777,-0.0520806,0,-0.1141034,-0.1170087,0.3149208,-0.1027042,0,-0.095697,-0.012048,0,0,0.2213062,0,,,,
0.370942118,0.024711828,0.063331516,0.114541735,1,99,2,3,2,0,2,4,0,3,1,0,3,1,5,0,1,0,0,1,2,1,3,4,3,0,2,2,1,2,2,1,2,2,1,1,2,2,4,0,1,1,1,3,4,0,0,-0.037512,0.1084876,-0.0387804,0.081681,0.2457741,0,0,0.0048212,0.1210122,-0.0720777,-0.1839524,0.1977084,-0.1141034,-0.0069322,0,-0.1027042,0.2599122,-0.095697,0,-0.0457358,0.0150968,0.3661716,-0.1243562,,,,
-0.413629175,0.160447645,0.070109253,1.280929164,3,172,1,3,1,1,1,5,1,2,0,1,1,1,2,0,0,1,2,2,3,2,1,2,1,1,2,4,3,1,1,0,1,3,0,3,1,3,2,1,1,0,0,3,2,1,-0.0161955,0,0,0.2546845,0.240783,0,0,0.0389254,-0.1617789,0.1820028,0,-0.0582926,0,-0.1141034,-0.0376876,-0.0416343,0,0,0.0329004,-0.012048,0,-0.0994614,0.2213062,0.0240762,,,,
0.007784506,0.14650249,0.089405752,0.223741695,1,24,1,2,4,0,3,2,1,1,1,1,2,1,5,0,1,1,4,2,2,0,3,2,1,0,1,3,1,1,2,0,1,3,0,1,3,1,3,0,1,1,1,2,3,0,0,-0.0387804,0.026991,-0.037512,0,0.1638494,0,0.0389254,0.0048212,,-0.0720777,-0.0582926,0,0,-0.1170087,0,0,0,0.0329004,0,-0.1396392,0,0.1642269,-0.1243562,,,,
0.100051374,0.078377149,0.085886286,0.404860046,3,37,3,3,1,1,2,5,1,2,1,1,1,0,2,0,1,0,0,3,2,1,1,3,3,1,1,2,2,1,1,1,3,1,1,1,1,1,4,0,1,1,0,3,3,0,-0.0161955,0,0.1084876,0.2546845,0.240783,0,0,0.3184479,0.0048212,0.1210122,0,-0.0520806,0.1977084,0,-0.0069322,0.0986864,0,0.470607,0,0,0,0,0.3661716,-0.1243562,,,,
0.761533277,0.234552795,0.169871524,0.561183979,2,185,1,1,3,0,2,1,0,2,0,1,1,0,2,0,0,0,0,3,1,1,1,2,3,1,3,1,4,1,1,1,1,1,1,3,2,1,1,1,0,1,0,1,4,0,-0.0734242,0.4812108,0.1084876,0,0.240783,0,-0.1125469,0.3184479,0,0.1210122,0,-0.0582926,0.1977084,0.0230274,0,0.3149208,0,0,0,-0.012048,-0.0457358,0,0,0,,,,
0.244049642,0.061651773,0.041371797,0.238265956,2,111,2,1,5,1,1,5,1,3,0,1,2,1,1,1,1,1,5,2,4,0,3,2,2,0,2,2,4,2,2,1,1,3,1,2,3,3,3,1,1,0,1,1,4,0,-0.0734242,0.2546845,0,0.2546845,0.081681,0.1638494,0,0.0389254,0.048658,,-0.0720777,-0.0582926,0.0168212,-0.1141034,-0.0069322,0.3149208,-0.1027042,0,0.0329004,0.1261138,-0.1396392,-0.0994614,0.1642269,-0.1243562,,,,
0.653326879,0.367125163,0.603822867,5.11698234,2,150,2,2,3,0,2,5,1,2,1,1,2,1,1,1,1,0,0,3,1,1,3,2,3,0,3,2,3,3,2,1,1,5,0,3,3,2,3,1,0,0,0,2,3,0,-0.0734242,0.4812108,0.1084876,0.2546845,0.240783,0.1638494,0,0.3184479,0,0.1210122,-0.0720777,-0.0582926,0.1977084,0.0230274,-0.0069322,-0.0416343,-0.1296222,0,-0.225641,-0.012048,-0.1396392,0.0150968,0.1642269,0,,,,
-0.018050477,0.118911068,0.036203687,0.109112017,2,37,1,1,4,1,2,5,0,1,0,1,1,1,5,1,1,1,3,2,3,1,2,2,3,1,1,3,4,2,1,1,3,4,1,3,1,1,1,1,0,1,1,1,1,1,-0.0734242,-0.0387804,0.1084876,0.2546845,0,0,-0.430398,0.0389254,-0.1617789,0.1210122,0.1653404,-0.0582926,0.1977084,0,-0.1170087,0.3149208,-0.1027042,0.470607,0.0406388,-0.012048,0,0,0,-0.1243562,,,,
0.814264157,0.30147882,0.204093657,1.625971126,4,196,2,3,1,0,2,5,1,1,0,1,3,1,4,0,1,0,0,3,2,2,2,1,2,1,1,2,2,1,1,0,2,1,0,3,2,1,2,1,1,0,0,3,1,1,-0.1104364,0,0.1084876,0.2546845,0,0.2457741,0,0.3184479,0.0048212,0.1820028,0.1653404,0,0.0168212,0,-0.0069322,0.0986864,0,0.2599122,0,-0.012048,-0.0457358,0,0.2213062,-0.1243562,,,,
0.022652812,0.238372563,0.084082894,0.795727122,2,129,1,2,2,1,2,1,0,1,1,0,1,0,1,0,0,1,4,1,2,1,2,1,3,1,2,1,4,3,2,0,3,1,1,3,2,2,2,0,1,1,0,2,3,0,-0.0734242,-0.037512,0.1084876,0,0,0,-0.430398,0,0.0048212,0.1210122,0.1653404,0,0.1977084,-0.1141034,0,0.3149208,-0.1296222,0.470607,0,-0.012048,-0.0457358,0.0150968,0.2213062,-0.1243562,,,,
0.279989018,0.047459096,0.052609403,0.270038439,1,89,3,2,2,1,3,5,1,3,0,0,2,1,3,1,0,0,0,2,3,2,1,2,3,0,3,4,2,1,2,1,2,3,1,2,1,1,1,0,0,1,1,2,3,0,0,-0.037512,0.026991,0.2546845,0.081681,0.1638494,-0.3005478,0.0389254,-0.1617789,0.1820028,0,-0.0582926,0.1977084,0.0230274,-0.0376876,0.0986864,0,0.2599122,0.0329004,0.1261138,0,0,0,-0.1243562,,,,
-0.470396769,0.056877195,0.265183715,2.037065772,4,152,2,2,2,0,1,5,1,1,0,1,3,1,2,0,0,0,0,1,4,0,1,1,3,0,3,2,2,1,2,0,4,4,1,1,1,1,1,1,0,0,1,2,1,1,-0.1104364,-0.037512,0,0.2546845,0,0.2457741,0,0,0.048658,,0,0,0.1977084,0.0230274,-0.0069322,0.0986864,0,0.0913428,0.0406388,0,0,0,0,0,,,,
0.659629557,0.156691855,0.110161395,1.109053779,3,27,3,3,5,1,2,3,1,1,0,1,1,0,1,1,1,0,0,3,1,1,2,4,3,0,1,4,4,1,1,0,2,2,0,1,2,3,1,1,0,0,0,3,4,0,-0.0161955,0.2546845,0.1084876,0.4812108,0,0,-0.5561625,0.3184479,0,0.1210122,0.1653404,-0.1839524,0.1977084,0,-0.0376876,0.3149208,0,0.2599122,-0.095697,0,-0.0457358,-0.0994614,0,-0.1243562,,,,
0.321337624,0.106430735,0.064482011,0.370403908,4,38,1,2,6,0,2,5,0,3,0,0,1,1,3,1,1,1,3,1,1,1,2,2,3,1,3,1,2,2,2,0,1,3,1,2,2,2,2,0,0,1,1,2,1,1,-0.1104364,0.1991334,0.1084876,0.2546845,0.081681,0,0,0,0,0.1210122,0.1653404,-0.0582926,0.1977084,0.0230274,0,0.0986864,-0.1027042,0,0.0329004,0.1261138,-0.0457358,0.0150968,0.2213062,0.0240762,,,,
-0.219347592,0.031395039,0.09812823,0.208070703,3,137,3,3,1,0,1,2,1,1,1,1,2,1,5,1,1,1,1,2,2,1,2,1,2,0,1,3,1,3,1,1,4,1,1,1,3,1,2,0,0,0,1,3,3,0,-0.0161955,0,0,-0.037512,0,0.1638494,-0.5561625,0.0389254,0.0048212,0.1210122,0.1653404,0,0.0168212,0,-0.1170087,0,-0.1296222,0.0913428,0,0,-0.1396392,0,0.2213062,-0.1243562,,,,
0.339937082,0.11174673,0.079528393,0.36498968,4,51,1,1,2,1,2,5,0,3,1,0,2,1,1,0,1,1,1,3,3,1,2,4,2,0,3,3,2,2,1,0,2,2,0,2,3,3,3,1,1,0,0,1,3,0,-0.1104364,-0.037512,0.1084876,0.2546845,0.081681,0.1638494,0,0.3184479,-0.1617789,0.1210122,0.1653404,-0.1839524,0.0168212,0.0230274,-0.1170087,0.0986864,-0.1027042,0.2599122,-0.095697,0.1261138,-0.1396392,-0.0994614,0.1642269,0.0240762,,,,
0.016014867,0.15802833,0.124017708,0.279957844,4,146,2,2,1,0,3,5,1,1,1,0,3,0,4,0,1,0,0,1,1,2,1,4,2,0,3,3,4,2,2,0,2,1,1,3,3,2,1,0,0,0,1,2,3,0,-0.1104364,0,0.026991,0.2546845,0,0.2457741,0,0,0,0.1820028,0,-0.1839524,0.0168212,0.0230274,-0.1170087,0.3149208,-0.1027042,0.2599122,0,-0.012048,-0.1396392,0.0150968,0,0,,,,
0.345237505,0.098443823,0.050626474,0.362270047,4,96,3,1,5,0,1,1,1,1,0,1,1,1,2,0,1,0,0,3,1,2,3,3,3,1,1,3,4,2,1,0,3,2,0,1,2,3,1,1,0,0,1,1,1,1,-0.1104364,0.2546845,0,0,0,0,0,0.3184479,0,0.1820028,-0.0720777,-0.0520806,0.1977084,0,-0.1170087,0.3149208,-0.1027042,0.470607,-0.095697,0,-0.0457358,-0.0994614,0,0,,,,
1.979297634,0.33059831,0.116150444,1.795771006,3,160,1,3,2,0,2,2,0,3,0,1,3,0,4,0,1,1,5,2,3,0,3,2,2,1,3,3,4,2,1,1,4,3,1,2,3,1,3,0,0,1,1,3,2,1,-0.0161955,-0.037512,0.1084876,-0.037512,0.081681,0.2457741,0,0.0389254,-0.1617789,,-0.0720777,-0.0582926,0.0168212,0.0230274,-0.1170087,0.3149208,-0.1027042,0.0913428,0.0329004,0.1261138,-0.1396392,0,0.1642269,0,,,,
-0.653255545,0.018894583,0.139098244,0.126475458,1,96,1,3,2,1,3,5,0,1,1,0,1,1,3,1,1,0,0,1,4,0,2,3,1,1,3,3,4,2,1,0,1,3,0,3,1,1,2,0,1,1,0,3,3,0,0,-0.037512,0.026991,0.2546845,0,0,0,0,0.048658,,0.1653404,-0.0520806,0,0.0230274,-0.1170087,0.3149208,-0.1027042,0,0.0329004,-0.012048,0,0,0.2213062,0,,,,
1.22685576,0.212684955,0.103535167,0.516909352,3,60,3,2,6,1,3,1,1,1,0,0,3,0,4,1,0,1,5,2,4,1,1,3,3,0,2,4,2,1,1,0,3,2,1,3,2,3,2,0,1,0,0,2,4,0,-0.0161955,0.1991334,0.026991,0,0,0.2457741,0,0.0389254,0.048658,0.1210122,0,-0.0520806,0.1977084,-0.1141034,-0.0376876,0.0986864,0,0.470607,-0.095697,-0.012048,-0.0457358,-0.0994614,0.2213062,-0.1243562,,,,
-0.027904729,0.177489518,0.08310947,0.437333801,1,24,1,3,2,1,1,4,0,2,0,0,3,1,1,1,1,0,0,3,4,1,2,4,1,1,2,2,1,1,2,0,3,2,0,1,2,3,2,0,1,1,1,3,2,0,0,-0.037512,0,-0.0387804,0.240783,0.2457741,0,0.3184479,0.048658,0.1210122,0.1653404,-0.1839524,0,-0.1141034,-0.0069322,0,0,0.470607,-0.095697,0,-0.0457358,-0.0994614,0.2213062,0,,,,
0.277330763,0.084681338,0.063989892,0.062853615,2,35,2,2,2,0,1,5,0,3,1,0,1,1,3,0,1,0,0,2,2,2,3,3,3,1,2,2,3,2,2,0,2,1,0,1,3,3,3,1,1,1,1,2,3,0,-0.0734242,-0.037512,0,0.2546845,0.081681,0,-0.5561625,0.0389254,0.0048212,0.1820028,-0.0720777,-0.0520806,0.1977084,-0.1141034,-0.0069322,-0.0416343,-0.1027042,0.2599122,0,0,-0.1396392,-0.0994614,0.1642269,0.0240762,,,,
0.030500787,0.037349803,0.035562808,0.223384161,3,187,2,3,4,1,2,4,0,3,0,1,1,0,3,0,1,0,0,1,4,1,3,3,2,0,2,1,1,3,2,1,4,2,0,2,1,1,1,0,0,0,0,3,2,1,-0.0161955,-0.0387804,0.1084876,-0.0387804,0.081681,0,0,0,0.048658,0.1210122,-0.0720777,-0.0520806,0.0168212,-0.1141034,0,0,-0.1296222,0.0913428,-0.095697,0.1261138,0,0,0,0.0240762,,,,
0.028449107,0.028427711,0.072909533,0.088288807,4,184,1,2,6,0,1,2,1,2,0,1,2,0,3,1,0,1,1,3,4,1,1,3,1,1,2,4,2,2,2,1,1,4,1,3,1,1,1,1,0,0,1,2,2,1,-0.1104364,0.1991334,0,-0.037512,0.240783,0.1638494,-0.5561625,0.3184479,0.048658,0.1210122,0,-0.0520806,0,-0.1141034,-0.0376876,0.0986864,-0.1027042,0,0.0406388,-0.012048,0,0,0,0.0240762,,,,
0.190735259,0.119260836,0.17030414,1.496099668,1,125,3,2,6,0,2,4,1,3,0,0,2,1,5,1,0,0,0,1,1,0,3,4,2,0,2,2,2,2,1,0,4,3,0,1,2,1,4,0,0,0,0,2,3,0,0,0.1991334,0.1084876,-0.0387804,0.081681,0.1638494,-0.5561625,0,0,,-0.0720777,-0.1839524,0.0168212,-0.1141034,-0.0069322,0.0986864,-0.1027042,0.0913428,0.0329004,0,-0.0457358,0,0.3661716,0,,,,
0.678875218,0.05995165,0.155753797,0.712909334,4,167,2,1,1,0,1,5,0,3,1,1,1,0,3,1,0,0,0,2,2,0,1,3,1,1,3,1,1,1,2,1,1,4,1,2,1,3,1,0,1,1,1,1,3,0,-0.1104364,0,0,0.2546845,0.081681,0,-0.1125469,0.0389254,0.0048212,,0,-0.0520806,0,0.0230274,0,0,0,0,0.0406388,0.1261138,0,-0.0994614,0,-0.1243562,,,,
-0.178002852,0.127173061,0.06165439,0.320843322,3,62,3,3,4,1,1,1,0,1,1,1,1,1,1,1,1,1,2,3,2,1,2,4,1,1,3,1,2,1,2,0,5,5,0,3,3,2,2,1,0,1,1,3,4,0,-0.0161955,-0.0387804,0,0,0,0,-0.430398,0.3184479,0.0048212,0.1210122,0.1653404,-0.1839524,0,0.0230274,0,0.0986864,0,0.6540055,-0.225641,-0.012048,-0.1396392,0.0150968,0.2213062,-0.1243562,,,,
0.401028573,0.0491629,0.058860839,0.118542504,1,63,2,1,5,1,2,2,1,1,1,1,1,0,4,1,1,1,5,1,4,2,2,2,3,1,2,3,2,2,1,0,5,4,0,3,1,3,1,0,0,1,1,1,1,1,0,0.2546845,0.1084876,-0.037512,0,0,0,0,0.048658,0.1820028,0.1653404,-0.0582926,0.1977084,-0.1141034,-0.1170087,0.0986864,-0.1027042,0.6540055,0.0406388,-0.012048,0,-0.0994614,0,0.0240762,,,,
0.230039797,0.027367659,0.049709943,0.212539512,4,87,2,2,4,1,1,4,1,2,0,0,3,1,4,0,1,1,3,2,3,2,1,3,2,0,1,1,4,2,2,1,5,1,1,2,1,1,3,1,1,1,0,2,1,1,-0.1104364,-0.0387804,0,-0.0387804,0.240783,0.2457741,-0.3005478,0.0389254,-0.1617789,0.1820028,0,-0.0520806,0.0168212,0,0,0.3149208,-0.1027042,0.6540055,0,0.1261138,0,0,0.1642269,0.0240762,,,,
0.314050016,0.00767555,0.061066319,0.270022484,4,136,1,3,3,0,3,3,1,2,0,0,1,0,1,0,1,1,2,1,4,2,3,3,2,1,3,2,2,3,2,0,1,5,0,3,2,1,1,1,0,0,0,3,4,0,-0.1104364,0.4812108,0.026991,0.4812108,0.240783,0,0,0,0.048658,0.1820028,-0.0720777,-0.0520806,0.0168212,0.0230274,-0.0069322,0.0986864,-0.1296222,0,-0.225641,-0.012048,-0.0457358,0,0,0.0240762,,,,
-0.137750523,0.032878924,0.076910847,0.103819997,2,199,3,1,4,0,3,1,0,1,1,0,2,0,5,0,0,0,0,3,2,1,3,1,2,1,1,1,4,2,2,0,3,1,1,2,1,1,2,0,0,0,0,1,4,0,-0.0734242,-0.0387804,0.026991,0,0,0.1638494,-0.3005478,0.3184479,0.0048212,0.1210122,-0.0720777,0,0.0168212,0,0,0.3149208,-0.1027042,0.470607,0,0.1261138,0,0,0.2213062,0,,,,
-0.122708254,0.004599231,0.04870022,0.117889103,4,49,2,1,2,1,2,1,0,2,1,0,2,0,1,0,1,0,0,2,2,2,3,2,1,1,1,3,2,1,1,0,5,2,0,2,3,1,2,1,0,1,1,1,3,0,-0.1104364,-0.037512,0.1084876,0,0.240783,0.1638494,0,0.0389254,0.0048212,0.1820028,-0.0720777,-0.0582926,0,0,-0.1170087,0.0986864,0,0.6540055,-0.095697,0.1261138,-0.1396392,0,0.2213062,0,,,,
0.461031925,0.105011278,0.067729611,0.150042497,1,150,1,1,3,0,1,1,1,2,1,0,3,0,5,1,1,1,3,1,1,2,3,4,1,1,1,2,4,2,2,0,1,2,0,3,1,1,3,0,0,1,1,1,3,0,0,0.4812108,0,0,0.240783,0.2457741,0,0,0,0.1820028,-0.0720777,-0.1839524,0,0,-0.0069322,0.3149208,-0.1027042,0,-0.095697,-0.012048,0,0,0.1642269,-0.1243562,,,,
0.055185898,0.055745304,0.090302368,0.199913721,3,77,2,3,2,0,3,1,0,1,0,1,3,1,3,1,0,0,0,1,3,0,1,1,1,1,2,4,1,3,1,1,4,2,0,3,1,1,4,1,1,0,0,3,3,0,-0.0161955,-0.037512,0.026991,0,0,0.2457741,0,0,-0.1617789,,0,0,0,-0.1141034,-0.0376876,0,-0.1296222,0.0913428,-0.095697,-0.012048,0,0,0.3661716,0.0240762,,,,
-0.463389492,0.025031381,0.11910909,2.934916151,4,60,3,2,1,1,2,4,0,1,1,1,2,0,4,0,0,0,0,3,4,1,2,4,2,1,3,3,2,2,2,0,5,1,1,2,2,2,4,0,1,0,1,2,4,0,-0.1104364,0,0.1084876,-0.0387804,0,0.1638494,0,0.3184479,0.048658,0.1210122,0.1653404,-0.1839524,0.0168212,0.0230274,-0.1170087,0.0986864,-0.1027042,0.6540055,0,0.1261138,-0.0457358,0.0150968,0.3661716,-0.1243562,,,,
0.116027927,0.017818928,0.049163306,0.267081885,2,190,3,3,3,1,3,5,0,3,0,0,1,0,4,1,0,1,3,3,4,0,1,1,1,0,3,4,4,2,2,1,2,5,1,1,1,3,4,1,1,1,0,3,2,1,-0.0734242,0.4812108,0.026991,0.2546845,0.081681,0,-0.5561625,0.3184479,0.048658,,0,0,0,0.0230274,-0.0376876,0.3149208,-0.1027042,0.2599122,-0.225641,0,0,-0.0994614,0.3661716,0,,,,
2.169477164,0.090057675,0.231707627,0.329495064,3,66,2,1,4,1,3,5,1,2,1,0,1,0,5,0,0,0,0,2,3,0,1,3,2,1,3,1,1,1,2,1,1,2,0,1,2,3,2,1,0,1,0,1,3,0,-0.0161955,-0.0387804,0.026991,0.2546845,0.240783,0,-0.430398,0.0389254,-0.1617789,,0,-0.0520806,0.0168212,0.0230274,0,0,0,0,-0.095697,0,-0.0457358,-0.0994614,0.2213062,-0.1243562,,,,
0.565260824,0.038042674,0.034338659,0.237613369,2,43,2,2,6,0,1,4,0,2,1,0,1,1,5,1,0,0,0,1,4,2,1,3,1,1,1,4,1,1,2,0,3,4,0,2,1,1,2,0,0,1,0,2,4,0,-0.0734242,0.1991334,0,-0.0387804,0.240783,0,0,0,0.048658,0.1820028,0,-0.0520806,0,0,-0.0376876,0,0,0.470607,0.0406388,0.1261138,0,0,0.2213062,-0.1243562,,,,
0.4061279,0.088259158,0.104292201,0.424747602,4,83,3,2,6,0,1,1,0,3,1,1,2,0,4,1,1,0,0,1,2,2,2,3,1,0,1,2,4,2,2,0,3,4,1,1,2,2,3,1,0,1,1,2,2,1,-0.1104364,0.1991334,0,0,0.081681,0.1638494,0,0,0.0048212,0.1820028,0.1653404,-0.0520806,0,0,-0.0069322,0.3149208,-0.1027042,0.470607,0.0406388,0,-0.0457358,0.0150968,0.1642269,-0.1243562,,,,
